Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.3823,35.24552494,33.48579025268555,64.6676,63.5865615,64.6405258178711,1.3099,1.457601202,1.3164018392562866
32.6005,34.0289498,32.58433151245117,55.7258,54.73886687,55.400665283203125,0.8978,0.9783574313,0.8473056554794312
32.5756,34.01760299,32.5739631652832,55.6888,54.73701651,55.39839553833008,0.8978,0.9771856497,0.842605710029602
32.6151,34.06520125,32.63102722167969,55.7122,54.74467465,55.398963928222656,0.8343,0.9749171893,0.8360222578048706
34.0683,35.70422078,34.214237213134766,60.3255,59.41957002,60.206817626953125,1.0134,1.181166333,1.051062822341919
34.0081,35.61466393,34.1181526184082,60.2986,59.35346629,60.14595031738281,1.1098,1.178257169,1.045297622680664
33.9966,35.61743029,34.12205123901367,60.2794,59.37176635,60.16359329223633,1.0134,1.17956432,1.0443683862686157
33.3989,35.30466866,33.55480194091797,64.5644,63.6010813,64.64888763427734,1.2576,1.454277985,1.3100330829620361
33.3137,35.21704977,33.458106994628906,64.588,63.56347714,64.6169204711914,1.2938,1.454486399,1.308213710784912
33.2916,35.17771607,33.413936614990234,64.6075,63.5719596,64.62858581542969,1.2746,1.455840838,1.3069946765899658
33.2491,35.13224831,33.358524322509766,64.4613,63.51662284,64.57881164550781,1.3099,1.458269361,1.3185492753982544
33.4568,35.33895101,33.594478607177734,64.4767,63.5542949,64.59934997558594,1.3473,1.44729121,1.303708791732788
33.4301,35.27047292,33.520484924316406,64.4682,63.51286202,64.56083679199219,1.2576,1.448896112,1.3029707670211792
32.9052,34.65415021,33.02589416503906,60.1109,59.13637351,60.01411437988281,1.0843,1.208767036,1.078237771987915
33.0682,34.77669722,33.16658401489258,60.1394,59.1788421,60.04645538330078,1.1504,1.203436124,1.07024085521698
32.9335,34.65289308,33.026920318603516,60.114,59.13894673,60.01603698730469,1.0356,1.207458596,1.0728758573532104
32.5264,34.09393197,32.665592193603516,55.6183,54.75334492,55.403785705566406,0.8418,0.9730031706,0.8309021592140198
32.4607,34.02066213,32.5817756652832,55.6293,54.74621381,55.404388427734375,0.8418,0.9755571492,0.8334448337554932
32.4508,34.0702767,32.636329650878906,55.6228,54.75559113,55.40972900390625,0.8649,0.9752321108,0.8360174894332886
32.466,33.93050358,32.56184387207031,60.5439,59.97704491,60.57783126831055,0.8501,0.9739723291,0.8164182901382446
32.3682,33.82867473,32.45166778564453,60.5456,59.95360722,60.55938720703125,0.8729,0.9752861671,0.8166763782501221
32.2662,33.7434537,32.35832595825195,60.5652,59.95099432,60.56168746948242,0.8058,0.9779356797,0.8187845945358276
33.4864,34.97709605,33.470062255859375,59.4152,58.78326263,59.59589385986328,0.8052,1.081486854,0.9161340594291687
33.5961,35.07951811,33.58846664428711,59.4078,58.80640712,59.60744857788086,0.7997,1.078469126,0.9111340045928955
33.5172,35.01954858,33.5211181640625,59.3945,58.80097494,59.60813903808594,0.793,1.079414473,0.9100365042686462
