Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
30.7496,32.58066046,31.053600311279297,65.6165,64.84270863,65.79690551757812,1.4288,1.446792978,1.3272026777267456
30.7895,32.65235458,31.111886978149414,65.6175,64.89678613,65.7750244140625,1.4288,1.446493852,1.3275566101074219
30.8799,32.71384508,31.163867950439453,65.6201,64.88634747,65.70661926269531,1.4288,1.443528981,1.3250112533569336
32.2274,34.45072116,32.332786560058594,64.3159,63.20489591,64.5069580078125,2.0988,2.083461348,1.9206416606903076
32.1619,34.32721654,32.23210906982422,64.3405,63.19077089,64.57681274414062,2.0941,2.089174052,1.9145820140838623
32.1302,34.3522464,32.25567626953125,64.2812,63.15171067,64.52254486083984,2.0941,2.085251229,1.9143240451812744
31.3444,33.16042009,31.4647274017334,55.5079,54.37182844,56.68149948120117,1.4967,1.453865468,1.4506285190582275
31.2881,33.1092972,31.42611312866211,55.4588,54.33941726,56.665245056152344,1.4734,1.455449851,1.4500319957733154
31.3257,33.15850603,31.466115951538086,55.5026,54.33334232,56.64512252807617,1.4967,1.450518532,1.4470199346542358
30.4335,31.8340096,30.72549057006836,56.405,55.77388078,57.51227951049805,1.0255,1.009637574,0.8816332221031189
30.3533,31.70889116,30.600250244140625,56.402,55.74523453,57.527427673339844,1.0026,1.012248136,0.8789272308349609
30.2822,31.69825581,30.5908203125,56.4023,55.73675833,57.52378845214844,1.0367,1.011586305,0.877525269985199
31.8771,33.42874399,31.85018539428711,64.8127,64.04293748,64.9743423461914,1.149,1.169960571,1.1828973293304443
31.9615,33.48934068,31.902406692504883,64.8452,64.07723254,64.9988784790039,1.1365,1.169669684,1.181099772453308
31.9249,33.48686136,31.900726318359375,64.835,64.05429933,64.9789047241211,1.1645,1.168579129,1.1799349784851074
33.4242,35.44827441,33.17183303833008,63.416,62.04316809,63.96074295043945,1.654,1.674409108,1.6597027778625488
