Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
31.663,32.57299606,32.04269027709961,55.6432,54.91552851,57.41063690185547,0.3895,0.6685464779,0.5291499495506287
34.907,36.09766396,34.55886459350586,54.9113,53.89835255,55.9410285949707,0.6046,0.9200126422,0.7402834296226501
34.981,36.16782265,34.63596725463867,54.9112,53.91676824,55.8941764831543,0.5823,0.911060253,0.7210291028022766
34.9285,36.10050741,34.57542419433594,54.8837,53.88383207,55.912391662597656,0.5966,0.9157166,0.7305664420127869
31.9153,33.40616175,32.37302017211914,54.9455,54.08956293,56.29705047607422,0.8737,1.269631011,0.9383949041366577
32.0011,33.47389617,32.41988754272461,54.9426,54.12640272,56.31357955932617,0.8418,1.267733181,0.9402610063552856
31.9551,33.40949835,32.37501907348633,54.9137,54.09393503,56.29941940307617,0.8351,1.268975158,0.9381904602050781
32.6879,34.20849584,32.568382263183594,60.2465,59.603281,60.15483856201172,1.1504,1.369047536,1.2365500926971436
32.6857,34.19155659,32.547054290771484,60.2355,59.59294498,60.14814376831055,1.1791,1.372067994,1.2433061599731445
32.7972,34.28345351,32.6486701965332,60.2759,59.62464623,60.16212844848633,1.1645,1.370304541,1.2434762716293335
32.7731,34.63400593,32.754981994628906,60.2173,59.13190528,59.53273010253906,1.0843,1.211296238,1.049328088760376
32.8946,34.71094642,32.885643005371094,60.1724,59.14104383,59.485877990722656,1.1631,1.207060658,1.0395991802215576
32.7845,34.57068414,32.65329360961914,60.1464,59.1117791,59.526153564453125,1.06,1.212222161,1.0543475151062012
33.5542,35.50432291,33.777313232421875,59.6725,58.38205092,59.6929931640625,1.3283,1.427557593,1.31447172164917
33.653,35.48595528,33.76247024536133,59.8015,58.35826875,59.67282485961914,1.4054,1.424488543,1.3108383417129517
33.5897,35.41864808,33.68357849121094,59.821,58.35376783,59.7108268737793,1.2746,1.429161347,1.3152941465377808
31.8551,33.55004696,31.62550163269043,60.2223,58.87005361,59.80532455444336,1.1085,1.240234048,1.1817294359207153
31.9073,33.63677239,31.703567504882812,60.2259,58.88925174,59.76313400268555,1.1085,1.238158421,1.175025463104248
31.9511,33.67443837,31.736326217651367,60.1957,58.89040777,59.737754821777344,1.1098,1.237304193,1.1715452671051025
32.9467,34.56978879,32.66026306152344,60.3805,59.12144977,59.544517517089844,1.0708,1.210375594,1.0441776514053345
33.0619,34.67962933,32.84565353393555,60.3636,59.12197952,59.4515495300293,1.0969,1.204107026,1.0264387130737305
33.1361,34.74113295,32.94918441772461,60.3672,59.14001798,59.44770812988281,1.0356,1.204118096,1.0206317901611328
33.0579,34.62579764,32.757469177246094,60.349,59.1252035,59.49799346923828,1.06,1.206448106,1.0299372673034668
33.0547,34.66832224,32.83108901977539,60.2624,59.11469551,59.44265365600586,1.0482,1.204293208,1.0230127573013306
33.0854,34.75626352,32.971824645996094,60.1348,59.14874683,59.44902420043945,1.1365,1.202307121,1.0188333988189697
33.2703,35.12061023,33.24205017089844,64.6067,63.54592106,64.98439025878906,1.3081,1.459253078,1.3110624551773071
33.3463,35.23238001,33.36339569091797,64.6435,63.5864292,64.994140625,1.292,1.456704523,1.3129161596298218
33.3823,35.24552494,33.37625503540039,64.6676,63.5865615,64.99369049072266,1.3099,1.457601202,1.3165905475616455
32.6005,34.0289498,32.424137115478516,55.7258,54.73886687,55.209129333496094,0.8978,0.9783574313,0.8809210658073425
32.5756,34.01760299,32.4153938293457,55.6888,54.73701651,55.21818923950195,0.8978,0.9771856497,0.8776117563247681
32.6151,34.06520125,32.47097396850586,55.7122,54.74467465,55.215755462646484,0.8343,0.9749171893,0.8711918592453003
34.0683,35.70422078,34.10289001464844,60.3255,59.41957002,59.77103042602539,1.0134,1.181166333,1.0756603479385376
34.0081,35.61466393,34.00936508178711,60.2986,59.35346629,59.69122314453125,1.1098,1.178257169,1.0646743774414062
33.9966,35.61743029,34.01203918457031,60.2794,59.37176635,59.708885192871094,1.0134,1.17956432,1.063336730003357
33.3989,35.30466866,33.45310974121094,64.5644,63.6010813,64.97583770751953,1.2576,1.454277985,1.3116647005081177
33.3137,35.21704977,33.35511016845703,64.588,63.56347714,64.96598052978516,1.2938,1.454486399,1.3048570156097412
33.2916,35.17771607,33.316165924072266,64.6075,63.5719596,64.97736358642578,1.2746,1.455840838,1.3016135692596436
33.2491,35.13224831,33.24604415893555,64.4613,63.51662284,64.96123504638672,1.3099,1.458269361,1.3156987428665161
33.4568,35.33895101,33.49628448486328,64.4767,63.5542949,64.91514587402344,1.3473,1.44729121,1.3064558506011963
33.4301,35.27047292,33.42031478881836,64.4682,63.51286202,64.89739227294922,1.2576,1.448896112,1.302287220954895
32.9052,34.65415021,32.79377746582031,60.1109,59.13637351,59.51429748535156,1.0843,1.208767036,1.0382980108261108
33.0682,34.77669722,33.00055694580078,60.1394,59.1788421,59.48703384399414,1.1504,1.203436124,1.0219470262527466
32.9335,34.65289308,32.797828674316406,60.114,59.13894673,59.50445556640625,1.0356,1.207458596,1.0316170454025269
32.5264,34.09393197,32.504371643066406,55.6183,54.75334492,55.21714782714844,0.8418,0.9730031706,0.866945743560791
32.4607,34.02066213,32.42520523071289,55.6293,54.74621381,55.24077224731445,0.8418,0.9755571492,0.8700335025787354
32.4508,34.0702767,32.475868225097656,55.6228,54.75559113,55.22393798828125,0.8649,0.9752321108,0.8709843754768372
32.466,33.93050358,32.40338134765625,60.5439,59.97704491,60.48358154296875,0.8501,0.9739723291,0.744348406791687
32.3682,33.82867473,32.291866302490234,60.5456,59.95360722,60.42442321777344,0.8729,0.9752861671,0.7431281805038452
32.2662,33.7434537,32.20258712768555,60.5652,59.95099432,60.40138244628906,0.8058,0.9779356797,0.7468816637992859
33.4864,34.97709605,33.43462371826172,59.4152,58.78326263,58.9683952331543,0.8052,1.081486854,0.9406801462173462
33.5961,35.07951811,33.56031036376953,59.4078,58.80640712,59.01091384887695,0.7997,1.078469126,0.936335563659668
33.5172,35.01954858,33.484378814697266,59.3945,58.80097494,58.99570846557617,0.793,1.079414473,0.9346227049827576
