Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.9291,35.11349513,33.60763931274414,65.1912,64.83802275,66.06446838378906,0.8343,1.177714606,0.9174573421478271
33.9478,35.15837439,33.678565979003906,65.196,64.82572072,65.9979019165039,0.827,1.165312486,0.8992650508880615
33.9711,35.127111,33.65441131591797,65.2201,64.79755351,65.96482849121094,0.827,1.158073045,0.8837758302688599
33.2443,34.16555244,33.14256286621094,56.2766,55.86081083,54.29426574707031,0.5391,0.8013071598,0.5686262845993042
33.228,34.17788529,33.15841293334961,56.2494,55.84049604,54.24616241455078,0.5209,0.796094392,0.5576736927032471
33.2018,34.12746187,33.10761642456055,56.2442,55.81619082,54.19704055786133,0.5069,0.7900657525,0.5361153483390808
37.5831,39.11249365,37.82241439819336,63.5963,62.82419786,63.051490783691406,0.9931,1.350731185,1.4040331840515137
37.5394,39.0324795,37.727622985839844,63.6099,62.79459138,63.07172775268555,0.9818,1.358056755,1.4104797840118408
37.3633,38.89391997,37.559444427490234,63.6019,62.7766719,63.14961624145508,0.9931,1.364281543,1.4111390113830566
35.5669,36.85636771,35.404808044433594,54.9426,54.11654856,53.287559509277344,0.6165,0.89298291,0.8288619518280029
35.6097,36.88269657,35.433326721191406,54.9271,54.11110937,53.25364685058594,0.6043,0.8907980796,0.827591598033905
35.5364,36.80998816,35.3453369140625,54.9107,54.10277279,53.2742805480957,0.6161,0.8913274252,0.8182464241981506
33.7448,34.72839547,33.71278762817383,55.6811,55.30373993,54.09479522705078,0.3043,0.5969295401,0.4670919179916382
33.7117,34.69399984,33.68452453613281,55.6815,55.29343884,54.072235107421875,0.3368,0.596336028,0.46229618787765503
33.6984,34.71035723,33.693321228027344,55.6824,55.30828866,54.12238311767578,0.3479,0.6013727568,0.4777030348777771
34.5407,35.77891646,34.62318420410156,64.5478,64.17597708,64.66633605957031,0.5752,0.9376285968,0.8538566827774048
34.5616,35.8162868,34.64963912963867,64.5647,64.20167589,64.6575927734375,0.5748,0.9440042366,0.8676655292510986
34.5906,35.73138068,34.5572395324707,64.7795,64.18007736,64.66797637939453,0.5752,0.9468948069,0.8644140362739563
33.3275,34.95169809,33.4621467590332,59.8693,58.95782402,59.37800216674805,0.8425,1.080464988,0.7715885639190674
33.2554,34.87570842,33.363521575927734,59.9096,58.98029511,59.502227783203125,0.857,1.098256278,0.8052394986152649
33.3336,34.97589105,33.47061538696289,59.9152,59.02769256,59.504878997802734,0.841,1.103748741,0.8361324071884155
32.495,33.68129926,32.17991638183594,64.4164,63.72719251,65.0416259765625,0.5929,0.9682123737,0.6857618689537048
32.6122,33.76767095,32.272430419921875,64.4335,63.77126812,65.08724975585938,0.5899,0.9870435158,0.7383952140808105
32.5147,33.66390265,32.13944625854492,64.4553,63.78002094,65.15361022949219,0.6125,0.9921492501,0.7392706871032715
32.6922,34.19069326,32.81475067138672,54.3555,53.32032468,53.10005187988281,0.6373,0.9646561794,0.684163510799408
32.636,34.15276994,32.77290725708008,54.323,53.30238914,53.067115783691406,0.655,0.9664773492,0.6888063549995422
32.6858,34.17587983,32.799774169921875,54.3223,53.30246825,53.07061767578125,0.6456,0.9635415711,0.6811351776123047
35.8754,37.50480347,35.88481140136719,63.2214,62.37538457,63.48553466796875,0.9921,1.424994287,1.3927985429763794
36.0245,37.59554603,35.990169525146484,63.2724,62.43000382,63.526519775390625,1.0037,1.422009067,1.396393895149231
35.9296,37.56395005,35.946556091308594,63.2705,62.40948287,63.4883918762207,0.9717,1.418125768,1.3836314678192139
32.8717,34.67306786,32.351951599121094,64.1361,62.86251796,65.7469482421875,1.3868,1.855268961,1.4602073431015015
33.0437,34.76170336,32.45626449584961,64.1739,62.86614707,65.77342987060547,1.3473,1.841443292,1.4318485260009766
32.7292,34.46099956,32.0913200378418,64.1209,62.83929474,65.77423095703125,1.4075,1.878127714,1.4947624206542969
31.1476,32.0880959,31.21358299255371,56.2171,55.46456333,54.64490509033203,0.536,0.8519401182,0.484167218208313
31.0474,31.99389011,31.113237380981445,56.2084,55.43962243,54.61631774902344,0.5297,0.8503583459,0.4724143147468567
