Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.0437,34.76170336,32.59246063232422,64.1739,62.86614707,63.26597213745117,1.3473,1.841443292,1.3622320890426636
32.7292,34.46099956,32.283164978027344,64.1209,62.83929474,63.153717041015625,1.4075,1.878127714,1.4201939105987549
31.1476,32.0880959,31.115285873413086,56.2171,55.46456333,57.51778030395508,0.536,0.8519401182,0.7494463324546814
31.0474,31.99389011,31.010725021362305,56.2084,55.43962243,57.56685256958008,0.5297,0.8503583459,0.7415481209754944
31.1745,32.11984398,31.172147750854492,56.2181,55.45706278,57.57281494140625,0.5152,0.8417418575,0.7338739633560181
31.7819,32.95274804,31.249343872070312,65.3306,64.5177309,63.210819244384766,0.8418,1.259225169,0.9355201721191406
31.6988,32.92794421,31.22728157043457,65.3195,64.51588776,63.19331741333008,0.827,1.25255532,0.9267704486846924
31.8418,33.04739492,31.370641708374023,65.3106,64.50795402,63.169891357421875,0.8205,1.248124137,0.9269194602966309
33.8804,35.63993785,33.81731033325195,63.1533,61.86527173,63.590843200683594,1.1351,1.479872458,1.2480356693267822
33.9273,35.62317198,33.79780960083008,63.1444,61.85594593,63.60176086425781,1.06,1.476675026,1.2434360980987549
33.9467,35.63985072,33.81658172607422,63.1395,61.85091374,63.60982894897461,1.1504,1.471748125,1.2387224435806274
31.6606,32.57904195,31.983734130859375,55.7049,54.96320715,56.23223876953125,0.396,0.6800002402,0.6934069991111755
31.5081,32.52677337,31.945587158203125,55.6224,54.92832723,56.24091720581055,0.5418,0.6755881512,0.6831833124160767
31.663,32.57299606,32.02568435668945,55.6432,54.91552851,56.23810577392578,0.3895,0.6685464779,0.6775762438774109
34.907,36.09766396,34.86433792114258,54.9113,53.89835255,56.897701263427734,0.6046,0.9200126422,0.9864196181297302
34.981,36.16782265,34.956939697265625,54.9112,53.91676824,56.92518615722656,0.5823,0.911060253,0.9791364669799805
34.9285,36.10050741,34.88064956665039,54.8837,53.88383207,56.88956069946289,0.5966,0.9157166,0.9821379780769348
31.9153,33.40616175,31.747228622436523,54.9455,54.08956293,57.229469299316406,0.8737,1.269631011,1.0681602954864502
32.0011,33.47389617,31.80292510986328,54.9426,54.12640272,57.26560974121094,0.8418,1.267733181,1.065055251121521
31.9551,33.40949835,31.750322341918945,54.9137,54.09393503,57.23222732543945,0.8351,1.268975158,1.0673810243606567
32.6879,34.20849584,32.7776985168457,60.2465,59.603281,59.9398307800293,1.1504,1.369047536,1.2510579824447632
32.6857,34.19155659,32.74445343017578,60.2355,59.59294498,59.93161392211914,1.1791,1.372067994,1.2608176469802856
32.7972,34.28345351,32.84723663330078,60.2759,59.62464623,60.00388717651367,1.1645,1.370304541,1.2468972206115723
32.7731,34.63400593,32.870277404785156,60.2173,59.13190528,59.833030700683594,1.0843,1.211296238,1.0871427059173584
32.8946,34.71094642,32.96553421020508,60.1724,59.14104383,59.89641571044922,1.1631,1.207060658,1.075505018234253
32.7845,34.57068414,32.80371856689453,60.1464,59.1117791,59.77492141723633,1.06,1.212222161,1.0948712825775146
33.5542,35.50432291,33.5466194152832,59.6725,58.38205092,59.49891662597656,1.3283,1.427557593,1.317162275314331
33.653,35.48595528,33.52445983886719,59.8015,58.35826875,59.4636116027832,1.4054,1.424488543,1.3125613927841187
33.5897,35.41864808,33.450748443603516,59.821,58.35376783,59.42607498168945,1.2746,1.429161347,1.318846344947815
31.8551,33.55004696,31.868074417114258,60.2223,58.87005361,59.622283935546875,1.1085,1.240234048,1.1513760089874268
31.9073,33.63677239,31.940401077270508,60.2259,58.88925174,59.64680099487305,1.1085,1.238158421,1.1502288579940796
31.9511,33.67443837,31.971267700195312,60.1957,58.89040777,59.64994812011719,1.1098,1.237304193,1.1499437093734741
32.9467,34.56978879,32.81901550292969,60.3805,59.12144977,59.80337905883789,1.0708,1.210375594,1.0865250825881958
